ID,job,marital,balance,age,loyalty,subscribed
29378,technician,divorced,93,,0.6161688132437587,no
20152,retired,married,646,56.0,0.2176764460346664,no
2333,technician,single,158,,0.5720019383231731,no
35935,management,divorced,481,,0.24431005064984312,no
42270,management,married,2671,,0.7885548089365648,no
44842,student,single,278,35.0,0.4867288326690278,no
35010,blue-collar,single,114,29.0,0.3471708784764207,no
1229,unemployed,married,582,,0.617077234715534,no
20665,admin.,married,771,,0.2395031575870753,no
40057,admin.,single,684,42.0,0.14168509123364148,yes
18009,unemployed,married,4372,55.0,0.8825537752468853,no
43922,management,single,4533,31.0,0.1022180042189006,no
867,blue-collar,married,3659,49.0,0.6780940037721765,no
28133,admin.,married,1504,57.0,0.6585207146255918,no
43034,unemployed,married,926,,0.3224466634162584,yes
31925,management,single,2544,30.0,0.20015192299912365,yes
24394,technician,married,0,,0.6662057085583899,no
12367,technician,married,-722,29.0,0.8019906550048014,no
13708,admin.,married,1,,0.2267499895078101,no
37402,blue-collar,married,540,,0.09178089812632995,no
41001,technician,single,113,28.0,0.03161355208254024,yes
18890,management,single,1673,,0.883053970471608,no
44669,services,single,620,32.0,0.2876323001986415,no
44169,student,single,1235,,0.49218133892555105,yes
20543,management,single,86,31.0,0.27618882478424944,no
23752,technician,single,1286,30.0,0.924136702677256,no
12716,blue-collar,married,9301,50.0,0.41241022094039737,no
18573,unemployed,married,3250,54.0,0.1957257576724759,no
27793,services,married,393,52.0,0.4402308141735978,no
41531,self-employed,married,1979,67.0,0.5871670041127661,no
22139,management,married,468,,0.6257226408496934,no
30102,admin.,married,599,,0.6489597621955997,no
37985,admin.,married,100,35.0,0.13795593484634838,no
20920,technician,single,177,30.0,0.05737893826234264,no
20811,technician,single,140,43.0,0.8454350403173475,no
42206,retired,married,1164,70.0,0.3017401182080842,no
20790,technician,single,136,32.0,0.6465411847238749,no
43171,housemaid,married,211,60.0,0.5755794486695366,no
35703,blue-collar,married,0,35.0,0.5047120463611776,no
43583,technician,married,0,56.0,0.9117914551694828,no
4253,blue-collar,married,101,32.0,0.7666167319541421,no
387,technician,married,345,57.0,0.0869691892636778,no
28617,management,single,869,41.0,0.2977536870004488,no
8201,entrepreneur,married,0,,0.35643192316410943,no
24016,admin.,married,0,50.0,0.58486716057092,no
25122,management,single,12569,30.0,0.9235276299696409,no
13705,blue-collar,married,1309,,0.6153526968233307,no
33179,technician,single,335,28.0,0.13206841728826824,no
19000,management,divorced,0,60.0,0.11034905595291622,yes
36855,blue-collar,married,1411,40.0,0.8442593761407581,no
37711,admin.,single,-930,26.0,0.804629929110111,yes
20906,technician,married,1493,42.0,0.5728571247039455,no
30745,retired,divorced,-268,,0.35788054550051507,no
18863,management,married,0,,0.779441731868304,no
24227,retired,married,103,,0.5822149086574678,no
21005,retired,married,3334,,0.5267155670455613,yes
11556,blue-collar,divorced,0,55.0,0.27517010164062294,no
21558,blue-collar,married,6657,53.0,0.07912604768275333,no
39391,services,married,1543,,0.7969706110989014,yes
23698,management,married,0,44.0,0.47469245040192865,no
34491,blue-collar,single,0,48.0,0.5210480879195281,no
19959,admin.,married,2148,,0.7735273976148341,no
22845,management,single,1882,,0.2639461505894001,yes
6062,management,single,553,24.0,0.9529555976725348,no
3374,management,divorced,577,58.0,0.12273288609060895,no
37796,self-employed,married,2,42.0,0.9851472724341217,no
40156,management,single,289,25.0,0.36476813442526934,no
40378,admin.,divorced,0,,0.038441560721084955,no
28759,technician,married,851,55.0,0.28040064705576384,no
25817,blue-collar,married,1101,30.0,0.5622217603876986,no
25956,unemployed,married,4733,55.0,0.7704716162029851,no
21625,technician,married,64,56.0,0.8164328736622135,no
20783,technician,single,382,58.0,0.7672395591546378,no
28851,entrepreneur,divorced,44,,0.5826486657951019,no
34287,management,single,11278,,0.4244850654520895,no
29699,management,married,1199,45.0,0.2815566096986032,no
11954,services,married,1483,37.0,0.06461121466908559,no
25697,management,married,36,,0.6681982783450056,no
2195,technician,divorced,164,48.0,0.8497235187761046,no
1930,entrepreneur,married,338,39.0,0.9540000462619791,no
37593,blue-collar,single,619,26.0,0.2848660760782158,no
517,admin.,married,40,44.0,0.720350404222113,no
10615,management,single,1610,51.0,0.7033658029550092,yes
3361,management,married,6526,,0.803769854270323,no
21881,technician,married,565,38.0,0.8342231056682614,no
37314,blue-collar,married,969,,0.14416233335693862,no
27839,technician,married,1686,45.0,0.2933818868046719,no
25847,self-employed,married,830,45.0,0.5676549006710936,no
43030,technician,single,992,35.0,0.92282503374566,no
89,management,divorced,16,46.0,0.31176575745132873,no
35454,blue-collar,married,356,,0.5467428535313287,no
14416,retired,divorced,24,57.0,0.8554246404777534,no
16987,self-employed,single,1259,,0.0033530922073076175,no
16319,admin.,single,33,31.0,0.6923297432478333,no
6423,blue-collar,married,-326,46.0,0.9072371160596363,no
30756,retired,divorced,3444,59.0,0.7974151759925041,yes
18675,self-employed,married,67,,0.17278152264007085,no
5737,admin.,divorced,125,,0.09058598093912218,no
3322,retired,married,2577,,0.30856533315502654,no
42499,services,single,12,26.0,0.09688420604796033,no
33027,admin.,single,1375,,0.4295322564399894,no
21095,admin.,married,697,,0.6873219499295137,no
29683,retired,single,305,60.0,0.8265600090570775,no
6440,technician,single,28,,0.8875680750823965,no
19484,technician,married,1732,45.0,0.6554593432629281,no
2066,retired,married,18722,55.0,0.3707560969614865,no
21992,management,married,7743,32.0,0.2814881136193874,no
15549,management,married,255,33.0,0.5222892227007945,no
12475,management,married,49,30.0,0.013520069679799684,no
11680,management,married,1273,,0.9791230826566569,no
10605,entrepreneur,divorced,461,55.0,0.9043011955552098,no
24042,management,married,0,43.0,0.6643993146969036,no
22249,management,married,21,37.0,0.08612743532334066,no
899,admin.,married,326,49.0,0.7375723798109327,no
385,blue-collar,married,20,38.0,0.7044004847320159,no
29088,blue-collar,married,244,48.0,0.6491049217803034,no
32339,management,single,268,,0.8119781708967913,yes
31082,unemployed,single,3274,42.0,0.33235758967333684,no
915,self-employed,married,1013,57.0,0.654357151184397,no
9407,unknown,married,613,46.0,0.48574410959846204,no
4381,self-employed,married,-56,34.0,0.14876977113833412,no
10954,entrepreneur,married,5838,55.0,0.29536289265590066,no
32960,self-employed,married,323,41.0,0.6571153069043666,yes
7802,technician,divorced,342,,0.23357077046315755,no
31866,technician,single,3315,37.0,0.23517687107414942,no
34249,management,married,1,49.0,0.958873339202747,no
14358,blue-collar,married,2353,32.0,0.05592112481216127,no
18391,admin.,married,3308,36.0,0.5446186838004577,no
37979,technician,married,806,27.0,0.7710779163923335,no
13877,admin.,single,19,25.0,0.841591263123454,no
3204,services,married,543,47.0,0.598539067789124,no
24807,management,married,2203,,0.45115938124554233,no
17540,management,married,1525,45.0,0.6244931299652708,no
29317,technician,single,0,27.0,0.6940273700834895,no
35794,admin.,married,444,39.0,0.8328276631905319,no
36546,blue-collar,married,194,41.0,0.07346547683778037,no
45084,entrepreneur,married,496,59.0,0.8563975757915122,yes
22368,retired,married,415,56.0,0.8071516135618813,no
4580,services,married,-93,34.0,0.0005659569151090782,no
27655,management,married,20798,59.0,0.9209030386003898,no
41404,management,married,1270,32.0,0.6047516286206075,no
33255,blue-collar,married,730,38.0,0.36172034849576606,no
43992,unemployed,married,1350,57.0,0.03898154032336043,no
20788,technician,divorced,1545,41.0,0.6793795217763476,no
35460,blue-collar,married,175,43.0,0.5117846563394519,no
14327,technician,married,1140,35.0,0.9029963149977235,no
7140,admin.,married,426,,0.8245121481094824,no
35422,technician,married,7449,28.0,0.9773494393998154,no
8942,services,divorced,0,44.0,0.40835584528031965,no
28130,student,single,782,26.0,0.9882893800455664,no
752,blue-collar,married,254,,0.9103686372115538,no
19444,admin.,married,706,50.0,0.1565133265974077,yes
7778,blue-collar,married,3224,,0.46547008826532965,no
44963,admin.,married,247,,0.2295645567957708,yes
44562,management,divorced,2885,35.0,0.8116238304486684,yes
3088,blue-collar,married,1794,45.0,0.713187734055086,no
35094,services,single,0,25.0,0.12404730768939265,no
38923,management,single,360,,0.6166669878708131,yes
19074,management,married,1028,,0.836228945198652,no
22204,technician,single,110,31.0,0.9660612140012875,no
44711,admin.,single,760,26.0,0.8548675307941698,no
30286,admin.,divorced,223,50.0,0.6428123673194124,no
11162,management,divorced,1304,,0.9306433714687781,no
25568,admin.,single,649,,0.8293300312583887,no
29546,blue-collar,married,124,31.0,0.6526969159327037,no
28949,blue-collar,married,89,,0.42563627649748326,no
42167,technician,married,6573,,0.7748454295419922,no
16558,technician,divorced,0,35.0,0.014581803688425099,no
23711,management,married,795,,0.2774030185785704,no
21587,management,married,5495,39.0,0.4658217493449427,no
35203,blue-collar,divorced,-131,34.0,0.38568821254324426,no
17123,technician,married,-74,33.0,0.736095042266387,no
9405,management,single,329,30.0,0.8218717067406266,no
33929,admin.,married,0,32.0,0.43972337828872055,yes
13562,blue-collar,married,3324,,0.12314885900575867,no
16676,admin.,single,26,50.0,0.7539016967905396,no
6015,blue-collar,married,1209,35.0,0.8631476671451137,no
27697,technician,single,785,,0.9131128439112259,no
24163,technician,single,333,22.0,0.711553068091034,no
4349,management,single,208,,0.6562541437049181,no
23757,technician,single,-30,35.0,0.11767626393735386,no
11230,blue-collar,married,-186,39.0,0.4786656435499821,no
5321,technician,married,287,,0.23722456401358438,no
30127,admin.,divorced,955,48.0,0.6458766224992645,no
39211,entrepreneur,divorced,148,46.0,0.006234655684253632,no
35284,entrepreneur,divorced,-271,39.0,0.2938464993773229,no
25214,blue-collar,married,500,34.0,0.17200615109491446,no
35633,management,divorced,52,57.0,0.6002200640979976,no
31735,management,married,416,39.0,0.6396558507861174,no
34240,management,single,672,28.0,0.8457430000326196,no
30887,self-employed,single,1815,,0.2677395908791774,yes
10632,services,married,1092,37.0,0.5307749448240222,no
24121,management,married,5041,60.0,0.8614384671911353,yes
20820,technician,married,805,,0.5223178223375637,no
14131,technician,single,834,46.0,0.14748412961389257,no
16112,admin.,married,651,39.0,0.5143968323025485,no
30367,blue-collar,married,632,40.0,0.6554493669763364,no
12973,management,married,126,35.0,0.6553623259811399,no
33307,blue-collar,married,8637,39.0,0.01582353062218067,no
19652,self-employed,married,231,41.0,0.7616471914524068,yes
12731,blue-collar,divorced,1613,54.0,0.8344739153625738,no
44989,unemployed,single,93,27.0,0.27035097364586036,no
3878,blue-collar,single,29,,0.1704503716875928,no
12456,admin.,married,9,54.0,0.2815262174338081,no
18561,services,married,171,52.0,0.8291708257028192,no
11389,retired,married,1925,54.0,0.8513972513091648,no
32753,blue-collar,married,1010,36.0,0.27244740199849327,no
8991,blue-collar,married,0,,0.25490383975180253,no
22190,management,single,438,32.0,0.19214568343175353,no
13754,blue-collar,married,721,60.0,0.44957491114728965,no
35812,services,married,759,,0.5775503342775851,no
41070,retired,single,614,72.0,0.9435008508824724,no
17088,management,married,1134,54.0,0.5417914301171685,yes
27709,services,single,410,42.0,0.8548925581122069,no
42793,management,married,2283,36.0,0.10158944867919883,no
30732,retired,single,515,,0.16714891384923258,no
24446,technician,married,536,43.0,0.49390506258402156,no
6315,management,married,1304,49.0,0.3237171363258592,no
43084,blue-collar,married,622,44.0,0.1893285086751587,no
15403,unemployed,married,2133,52.0,0.9063794236734046,no
12224,admin.,married,2115,,0.9128035883266727,no
14229,management,married,0,,0.404964755883088,no
18025,services,married,1335,44.0,0.4947527252536682,no
8361,admin.,married,7634,,0.22468347851603743,no
36029,services,divorced,223,36.0,0.6030757960964267,no
6472,blue-collar,single,-96,34.0,0.580785017138502,no
27580,self-employed,married,3072,47.0,0.5018902056952044,no
16194,technician,married,783,46.0,0.42360196946277406,no
16772,entrepreneur,married,6,,0.6024993280984658,no
31192,technician,married,3434,,0.5427276529025263,yes
26667,management,divorced,9541,40.0,0.722015835456396,no
38016,entrepreneur,single,303,30.0,0.6596917131010397,no
25373,self-employed,divorced,5722,34.0,0.5623037374085357,no
22276,self-employed,married,161,,0.8863422844824513,no
39243,self-employed,married,487,43.0,0.7095360114511441,no
25004,management,married,430,46.0,0.49137382254325446,no
13278,blue-collar,married,89,37.0,0.6362120389862326,no
13555,blue-collar,married,-422,,0.1761454480332998,no
17296,management,married,-1629,,0.7040182015995256,no
8328,blue-collar,single,27,,0.6062321804781577,no
43675,technician,married,133,,0.2537215113792962,yes
2007,services,single,487,29.0,0.21786154375814393,no
19932,technician,married,1264,33.0,0.29098742382288056,no
26825,services,married,5248,40.0,0.08779681758631086,no
40094,management,single,617,31.0,0.18104393621096104,yes
22430,management,single,767,,0.047873555343731056,no
37997,technician,single,-143,39.0,0.161885168352506,no
29222,housemaid,single,893,61.0,0.48578039387453065,no
13764,housemaid,married,12,31.0,0.3704238273710546,no
2703,blue-collar,married,32,24.0,0.5490854383562875,no
24944,management,married,1041,,0.2731813838441358,no
5505,technician,married,4053,34.0,0.6675354136009805,no
3165,technician,married,598,,0.019299256608895754,no
27143,blue-collar,married,2583,56.0,0.39951510541911606,no
37401,blue-collar,divorced,528,40.0,0.5447740666708225,no
23332,management,married,1138,44.0,0.17533561876715265,yes
35936,admin.,married,752,,0.8793913090734494,no
32695,blue-collar,married,398,38.0,0.4537751026615444,no
682,services,divorced,105,40.0,0.5906501969950254,no
14345,blue-collar,married,223,,0.15673900093226267,no
16891,services,married,-62,29.0,0.9357828320132591,no
19665,management,divorced,1002,,0.40046719081047333,no
35910,management,single,4543,37.0,0.8189879654876794,no
820,technician,single,3,30.0,0.32762412118136386,no
6821,technician,single,183,28.0,0.04467127458946152,no
17370,technician,married,76,56.0,0.1379539455780896,no
19980,management,single,308,33.0,0.8408386983939697,no
35635,unemployed,married,1243,34.0,0.5269716659467197,no
307,management,married,313,54.0,0.2456231638111449,no
14478,blue-collar,married,223,,0.7623537599602385,no
15137,technician,married,101,37.0,0.11717727666322242,no
43379,admin.,married,3126,,0.2218110629275768,no
22788,management,married,2652,31.0,0.4781698498891067,no
17355,unemployed,married,157,,0.6966773184605984,no
25271,unemployed,married,1108,,0.6596160000276156,no
37919,services,single,573,,0.01578851042200946,no
3463,management,married,8016,43.0,0.8556770959172509,no
4436,technician,married,43,29.0,0.044600205896935585,no
7910,admin.,married,346,56.0,0.17951535424131881,no
1001,admin.,married,0,47.0,0.028295820230209046,no
23296,technician,married,470,,0.5505500652522135,no
36564,technician,married,278,46.0,0.9896985547344076,no
22212,blue-collar,married,0,60.0,0.4041705463182679,no
44189,admin.,married,3676,47.0,0.19239181880492073,yes
17274,retired,married,1126,55.0,0.20139894898715782,no
23406,technician,married,148,33.0,0.9084435465567453,no
220,management,married,378,39.0,0.18535679641307568,no
23076,services,married,284,47.0,0.1820745434998614,no
30346,unemployed,married,2740,,0.9745716803517941,no
37418,management,single,1572,,0.2832600785475654,no
34907,services,married,2,33.0,0.4227814197732249,no
43618,management,single,4305,,0.2684228290205525,no
12084,blue-collar,married,6,36.0,0.5231251155575578,no
18035,retired,divorced,1005,56.0,0.4526894895990944,no
5353,admin.,single,132,29.0,0.02999558494489829,no
16993,services,married,-319,33.0,0.011362758950222651,no
35573,admin.,divorced,146,43.0,0.3915826304335118,no
653,self-employed,divorced,4,44.0,0.2842777953011133,no
12368,retired,married,-418,57.0,0.3372889390699596,no
26160,self-employed,single,1337,43.0,0.24738573222669968,no
19845,technician,married,172,,0.6747108262085091,no
7939,management,single,266,,0.8150371339828462,no
34650,management,married,7620,45.0,0.8103509673157557,no
32151,management,married,152,28.0,0.02704572294494434,no
29437,services,married,867,51.0,0.23873796088627208,no
1953,blue-collar,married,150,32.0,0.35682416355666924,no
30246,technician,single,1109,,0.17076163267509603,yes
42774,admin.,married,1022,39.0,0.7264623800738382,no
36904,services,single,159,28.0,0.984960057854252,no
7228,unemployed,married,351,47.0,0.6447330638828332,no
9383,admin.,married,-156,28.0,0.060576546207403825,no
15072,management,married,727,29.0,0.13849081812195607,no
18400,blue-collar,married,842,55.0,0.8587362789206896,no
8424,unemployed,married,0,39.0,0.4852744293263499,no
30453,admin.,divorced,2294,32.0,0.6367132468682746,no
26681,services,divorced,1527,52.0,0.7248724483268788,no
13831,technician,married,2246,47.0,0.7916116760953271,no
42862,management,married,238,,0.13081254423065514,yes
31386,management,single,120,41.0,0.8944987688569259,no
28285,blue-collar,married,634,32.0,0.013494552014397865,yes
1891,entrepreneur,married,79,26.0,0.3898976991890658,no
7628,management,married,12855,38.0,0.5114906821645975,no
24614,management,married,653,41.0,0.49972574949761817,no
24488,management,married,3840,38.0,0.19347164917569526,no
44349,retired,married,18,49.0,0.53864823066045,no
19374,management,married,421,32.0,0.18660922559416737,no
21448,self-employed,married,173,,0.12206458060772107,no
30775,services,married,196,,0.4922636232121749,no
25872,management,married,244,35.0,0.10077112076779016,no
12986,blue-collar,married,1086,53.0,0.35401804132971293,no
17056,management,married,656,51.0,0.6625989446768783,no
11386,admin.,married,2,41.0,0.6423361696294573,no
24648,management,married,815,34.0,0.6861087626610071,no
39761,management,single,1274,,0.08107623115016915,no
15569,blue-collar,married,64,58.0,0.6540171842002246,no
14722,entrepreneur,married,0,54.0,0.6421797317449475,no
1854,blue-collar,single,36,43.0,0.9864182785763808,no
10570,management,married,627,39.0,0.040155073747032644,no
7672,technician,divorced,7290,53.0,0.39769045102949396,no
5285,services,single,2459,32.0,0.8173237986849058,no
43959,student,single,153,20.0,0.9033318367417567,yes
41132,management,married,12972,,0.9619155278728082,yes
23960,management,married,5936,,0.47889800305726826,no
414,admin.,married,182,48.0,0.11087169150987153,no
5632,blue-collar,married,92,31.0,0.9602499334190661,no
31974,blue-collar,married,1288,43.0,0.5300301560374532,no
40798,entrepreneur,married,73,33.0,0.06114447747042451,no
7678,blue-collar,married,1290,,0.4106335744874934,no
29515,entrepreneur,married,1013,,0.0523874529503795,no
38231,self-employed,married,217,,0.6050499571556146,no
32746,blue-collar,married,-219,33.0,0.661413751366659,no
21517,technician,married,0,48.0,0.501546499247447,no
38617,technician,single,-266,43.0,0.9295851340863936,no
9346,blue-collar,married,0,38.0,0.2169379701856774,no
28266,management,single,1345,33.0,0.6576457718154882,no
16732,retired,married,-64,57.0,0.2745726100875471,no
42749,admin.,married,4629,,0.10418919360832901,yes
10528,management,single,1604,,0.07190530586794441,no
30584,blue-collar,married,346,,0.5905039981438188,no
22157,housemaid,married,0,36.0,0.5508750180157809,no
13346,housemaid,married,874,60.0,0.5788331216447122,no
10198,entrepreneur,married,396,43.0,0.02610406465540327,no
33670,management,married,1686,42.0,0.09936267499095042,no
23250,retired,married,-102,58.0,0.7765884740101092,no
38653,admin.,married,72,45.0,0.49657513453105473,no
30115,technician,single,3908,42.0,0.3792511617118546,no
33080,admin.,married,663,50.0,0.19227976359985688,no
134,admin.,single,802,55.0,0.9149691017889797,no
3610,services,married,574,,0.6531850997345559,no
1960,unemployed,married,-178,43.0,0.15867992683381926,no
15570,admin.,married,0,,0.8432785375206631,no
42593,services,single,814,29.0,0.9480384751908633,no
20934,blue-collar,married,379,56.0,0.28714920076711814,no
42335,self-employed,married,2013,59.0,0.3808666878214899,yes
18620,blue-collar,married,235,50.0,0.4556751233121695,no
31442,management,married,3663,47.0,0.19729822566708188,yes
23901,management,single,96,,0.20652334344059686,no
4912,blue-collar,single,546,30.0,0.9060939382674361,no
35742,management,married,489,43.0,0.9668796185033546,no
41049,admin.,single,255,26.0,0.5874349237061983,yes
14233,blue-collar,married,1287,35.0,0.9466874360360149,no
29474,blue-collar,married,329,32.0,0.8375649105857217,no
14876,blue-collar,married,50,39.0,0.5245251193757184,no
254,technician,divorced,140,33.0,0.38269581772609806,no
35768,retired,single,0,41.0,0.5112497591877538,no
32011,management,married,1318,57.0,0.7858737268125828,no
17981,blue-collar,married,3,45.0,0.5859467604754737,no
40513,retired,married,820,,0.23352637519161012,no
28802,services,single,511,36.0,0.9533124948079434,no
4051,blue-collar,married,-14,44.0,0.6798271278762997,no
43245,unemployed,married,957,59.0,0.13740108860074007,yes
141,housemaid,divorced,947,53.0,0.6939589639533307,no
28545,technician,divorced,362,,0.1856816397403407,no
14563,services,single,333,25.0,0.9127473377165468,yes
14742,management,married,764,,0.6154548863862302,no
17717,services,married,3726,48.0,0.6381842699293301,no
11900,blue-collar,single,3876,37.0,0.08208491400453988,no
43891,services,married,4721,36.0,0.26110432007146545,yes
39764,technician,single,1199,,0.21779974368631883,yes
15046,housemaid,married,0,,0.815117327679675,no
22019,management,married,70,,0.0956274518893766,no
12614,admin.,married,-401,26.0,0.298084548086749,no
21309,housemaid,married,211,,0.9548698705905627,no
4257,blue-collar,married,157,52.0,0.4593260232605869,no
44495,blue-collar,married,1515,40.0,0.2015920828550325,yes
27462,management,married,13901,53.0,0.6661592499841208,no
26023,management,married,1014,53.0,0.982090927348931,no
11941,entrepreneur,married,77,53.0,0.8192668113847292,no
26344,self-employed,single,9670,33.0,0.9922205593931753,no
38912,blue-collar,married,30,27.0,0.9577563129339473,no
43792,services,single,2881,33.0,0.5367768120091487,yes
5141,blue-collar,single,745,,0.9975172013178611,no
25849,blue-collar,divorced,0,38.0,0.00602823321172552,no
32633,management,single,953,36.0,0.4879487338534072,no
5784,blue-collar,married,61,45.0,0.17899502579520365,yes
44973,technician,single,12264,36.0,0.7974138471563191,yes
27830,management,single,119,,0.387611037019577,no
16225,blue-collar,single,302,31.0,0.2975033523922659,no
26739,blue-collar,divorced,511,30.0,0.7201100165750213,no
40183,management,married,256,,0.5591131264712287,yes
33951,technician,single,4003,,0.19562733080951955,no
31968,management,married,252,60.0,0.8149004325202643,no
22270,management,married,351,,0.38323663592370116,no
20674,admin.,married,349,,0.06257926120740964,no
44234,management,single,1090,,0.9829006206239036,yes
782,blue-collar,married,1001,47.0,0.2069012625683102,no
23421,management,married,0,,0.0672019128515775,no
13514,management,single,2361,35.0,0.6013695349904251,no
29564,housemaid,married,520,,0.2718779405560483,no
16982,services,divorced,-116,,0.7536959395193629,no
32487,blue-collar,single,397,38.0,0.6827519974848186,no
2548,blue-collar,married,1135,41.0,0.3163373562668548,no
36608,management,single,687,,0.6978085429992394,no
3762,blue-collar,divorced,9,45.0,0.8101837978963844,no
8877,services,married,241,,0.5687440591497063,no
37162,blue-collar,married,78,45.0,0.006213213210992219,no
29801,self-employed,single,109,,0.1575292975336151,no
38360,services,single,-198,,0.23550633821286404,no
9597,management,married,254,36.0,0.6074997301998152,no
19033,technician,married,3635,49.0,0.5939824450029577,no
755,admin.,single,569,37.0,0.654522244029751,no
12743,unemployed,married,11,42.0,0.9450178879983898,no
36773,retired,single,1514,36.0,0.8489351426294144,no
19585,technician,married,-556,31.0,0.10604235960184094,no
2328,blue-collar,single,-168,22.0,0.5165085684646595,no
282,admin.,married,-62,41.0,0.9327105980290743,no
26784,technician,married,-3,38.0,0.1480195702163133,no
35676,blue-collar,married,0,33.0,0.27646512218670316,no
6082,blue-collar,married,3935,,0.7247459942726898,no
35148,services,single,1700,,0.8051339395341383,no
21892,technician,married,56,33.0,0.6823732056304568,no
17371,management,divorced,0,51.0,0.984046612327398,no
7424,blue-collar,married,-169,46.0,0.5233930714555697,no
45183,technician,married,133,34.0,0.08596295677499388,yes
5025,technician,married,2183,,0.809751269637703,yes
1788,management,married,0,32.0,0.7918535803269834,no
16014,technician,married,0,33.0,0.9465246631367727,no
9539,housemaid,married,10285,60.0,0.6018925629224942,no
5726,services,single,19343,40.0,0.9758588340437213,no
43818,technician,married,1831,45.0,0.894474379578268,yes
12568,services,single,-244,,0.728517515591366,no
31663,technician,single,3943,,0.10365500456431187,yes
37003,technician,married,31,,0.7061136132267967,no
11169,admin.,married,165,,0.6827644941998433,no
9470,unemployed,divorced,763,56.0,0.549460353863547,no
7843,management,married,49,,0.6486281945837633,no
42188,management,married,2816,,0.6174159395689005,yes
28443,blue-collar,divorced,-284,55.0,0.9372607843223466,no
6941,technician,single,855,26.0,0.053894837970619225,no
44642,management,single,992,35.0,0.9547217489653584,yes
38270,services,married,68,43.0,0.6622152695899357,no
996,blue-collar,married,310,37.0,0.8248722827065277,no
41185,entrepreneur,single,347,,0.08041531887912035,yes
7135,services,married,1938,40.0,0.1703911270102174,no
27229,unemployed,married,2245,39.0,0.9313243820129699,yes
24226,management,married,3419,48.0,0.3488532932712508,no
13543,management,married,0,52.0,0.4802680785540221,no
19273,technician,married,1412,50.0,0.8792470414149982,no
11614,unknown,married,50,,0.7038934924509788,no
25762,technician,married,377,36.0,0.7433607634938323,no
877,unknown,single,414,37.0,0.3856982439866472,no
5728,services,married,0,43.0,0.7333702215625822,no
8525,admin.,married,277,32.0,0.1207148745591371,no
23195,management,married,656,,0.11162421559678237,no
43721,retired,married,9367,57.0,0.9279928225163984,yes
25808,management,married,6077,36.0,0.853631042579298,no
1880,technician,single,513,,0.33844394325936067,no
7363,technician,married,16992,33.0,0.4057870549058902,no
38431,blue-collar,married,339,,0.14349900873203947,no
40852,retired,divorced,261,71.0,0.593313632883835,no
28777,admin.,single,187,26.0,0.1295740351154716,no
37824,blue-collar,single,0,,0.35995579112578413,no
4026,management,single,10561,,0.11188752535972435,no
19958,technician,married,944,35.0,0.21987662451446643,no
40392,management,married,1529,45.0,0.575820559293033,no
25535,retired,married,424,52.0,0.386856019067616,no
4910,technician,married,569,35.0,0.006870445822107829,no
7644,management,single,1089,36.0,0.2568432277703755,no
31810,technician,married,209,34.0,0.23211134934118627,no
14998,blue-collar,married,0,51.0,0.5509858813983629,no
37905,services,married,248,42.0,0.5076470075170805,no
1713,services,single,253,,0.2598216750340454,no
16873,services,single,310,33.0,0.38233859928101566,no
14624,blue-collar,married,1,42.0,0.8405898993209963,no
32374,technician,married,0,37.0,0.9766369894476179,no
34804,management,married,-606,40.0,0.6782142713715104,no
19825,services,married,1903,,0.4917845531193953,no
41843,retired,married,0,77.0,0.6516389630421143,yes
40862,services,single,181,,0.6448685012026264,yes
30893,housemaid,married,3690,50.0,0.9010571712755892,no
6071,technician,single,6471,32.0,0.8171054529834328,no
7471,management,single,406,,0.5789731098874783,no
21975,technician,married,0,31.0,0.6092487628318136,no
30714,blue-collar,married,300,32.0,0.7826215957132402,no
31047,management,married,2603,31.0,0.5263633870299909,yes
10796,retired,married,296,61.0,0.7655979460750213,no
29827,technician,divorced,643,52.0,0.9847333266093774,no
32974,services,married,90,,0.28774439456030554,no
34411,services,married,288,48.0,0.9791385238350889,no
18856,technician,divorced,907,48.0,0.883964784358681,no
2962,blue-collar,married,1238,,0.0033187590770002995,no
17967,entrepreneur,married,-479,45.0,0.6647982134274858,no
11651,retired,divorced,602,,0.833183397132832,no
2715,blue-collar,married,419,50.0,0.7940470967734914,no
12990,housemaid,married,-367,31.0,0.7134262691504333,no
4778,blue-collar,married,1966,,0.25605395095315564,no
13086,management,married,128,36.0,0.7655581397915102,no
37045,technician,single,61,,0.8144757818686428,no
37306,services,married,481,50.0,0.8660491060138766,no
36197,services,married,321,37.0,0.6410184023466146,no
969,blue-collar,married,732,,0.175044519621518,no
37499,blue-collar,married,0,,0.6885497491012295,no
38453,admin.,single,118,,0.4628941589029497,no
26752,management,divorced,140,47.0,0.12465023495060745,no
3471,management,married,4004,43.0,0.2728837932848389,no
21173,technician,married,465,36.0,0.9884064555862475,no
41335,unemployed,single,1311,29.0,0.8983481911164922,yes
12924,blue-collar,single,-72,34.0,0.8613634056674062,no
39018,admin.,single,352,,0.051553561882091814,yes
16196,services,divorced,543,35.0,0.2641698218314107,no
17727,services,married,-158,45.0,0.8713344504496934,no
41485,retired,divorced,0,70.0,0.39153106914708924,yes
40199,unemployed,married,426,52.0,0.6862488406909604,no
23913,management,married,494,,0.6472070818206992,no
29886,management,divorced,0,52.0,0.4245704060702561,no
17919,technician,married,-1451,,0.9588847018975307,no
44275,technician,single,431,41.0,0.31252250718717034,yes
5926,management,single,-307,,0.272489156663424,no
41096,admin.,married,-306,42.0,0.37576706284432904,yes
35269,management,single,4,36.0,0.9219971191902542,yes
